2018-01-11 11:59:02.7336 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 
2018-01-11 16:10:52.3123 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4140 

2018-01-11 16:11:58.8791 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4200 

2018-01-11 16:13:06.4999 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4260 

2018-01-11 16:14:12.7914 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4320 

2018-01-11 16:15:18.5494 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4380 

2018-01-11 16:16:24.2528 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4440 

2018-01-11 16:17:31.0192 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4500 

2018-01-11 16:18:36.0716 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4560 

2018-01-11 16:19:42.6897 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4620 

2018-01-11 16:20:49.0078 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4680 

2018-01-11 16:21:59.3389 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4740 

2018-01-11 16:23:07.4210 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 4800 

2018-01-11 16:24:16.7659 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-11 16:24:16.8119 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-11 16:24:17.3929 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

