2018-01-17 09:27:00.5080 | Telegram.Request.TelegramRequest.GetUpdates | ERROR | Невозможно разрешить удаленное имя: 'api.telegram.org' 
2018-01-17 09:27:06.8097 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-17 09:27:06.8177 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 3000 @Kasim_RI' 

2018-01-17 09:27:06.8177 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-17 09:27:06.8288 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '3000' 

2018-01-17 09:27:06.8288 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Kasim_RI' 

2018-01-17 09:27:06.8288 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-17 09:27:06.8288 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:27:06.9218 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Kasim_RI' 

2018-01-17 09:27:06.9278 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:27:07.0061 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:3000 to:Kasim_RI 

2018-01-17 09:27:07.0061 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,3000 ,'Kasim_RI' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-17 09:27:07.1467 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:27:07.2258 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-17 09:27:07.4434 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-17 09:27:07.4434 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:27:07.5280 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-17 09:27:07.6081 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет 3884,00 

2018-01-17 09:27:07.6131 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Kasim_RI' 

2018-01-17 09:27:07.6131 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:27:07.7082 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Kasim_RI'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Kasim_RI'), 0) as Bal  

2018-01-17 09:27:07.7868 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Kasim_RI составляет -3330,00 

2018-01-17 09:27:07.7868 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 63 успешно добавлена
Баланс пользователя @Infom составляет 3884,00
Баланс пользователя @Kasim_RI составляет -3330,00 

2018-01-17 09:27:07.9784 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-17 09:27:07.9784 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 2730927 ,'private' ,'', 'Infom' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 2730927) 

2018-01-17 09:27:08.0630 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-17 09:27:08.0630 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 2730927 , 2730927, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 2730927 AND [user_id] = 2730927) 

2018-01-17 09:27:40.1316 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1800 

2018-01-17 09:28:46.6212 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1860 

2018-01-17 09:29:51.4340 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1920 

2018-01-17 09:30:59.7767 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 1980 

2018-01-17 09:32:05.9378 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2040 

2018-01-17 09:33:11.4330 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2100 

2018-01-17 09:34:16.5469 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2160 

2018-01-17 09:35:21.3451 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2220 

2018-01-17 09:36:26.2417 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2280 

2018-01-17 09:37:32.0600 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2340 

2018-01-17 09:38:39.4955 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2400 

2018-01-17 09:39:34.1927 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-17 09:39:34.1977 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:454 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1516171174 message:'/t @Kasim_RI 2200 @Infom @Kasim_RI' 

2018-01-17 09:39:34.8099 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-17 09:39:34.8199 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Kasim_RI 2200 @Infom @Kasim_RI' 

2018-01-17 09:39:34.8199 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Kasim_RI' 

2018-01-17 09:39:34.8373 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '2200' 

2018-01-17 09:39:34.8373 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Обнаружена мультитранзакция, поиск пользователей в подстроке '@Infom @Kasim_RI  

2018-01-17 09:39:34.8554 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Infom' 

2018-01-17 09:39:34.8554 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Kasim_RI' 

2018-01-17 09:39:34.8734 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | Количество пользователей to в мультитранзакции 2, сам пользователь True 

2018-01-17 09:39:34.8822 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Kasim_RI' 

2018-01-17 09:39:34.8822 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:39:34.9718 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '0' to 'Infom' 

2018-01-17 09:39:34.9808 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-17 09:39:34.9808 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:39:35.0727 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'Kasim_RI' 

2018-01-17 09:39:35.0727 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Kasim_RI' 

2018-01-17 09:39:35.0909 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:39:35.1749 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Kasim_RI' 

2018-01-17 09:39:35.1799 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Kasim_RI' 

2018-01-17 09:39:35.2590 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Kasim_RI'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Kasim_RI'), 0) as Bal  

2018-01-17 09:39:35.3417 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Kasim_RI составляет -3330,00 

2018-01-17 09:39:35.3507 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Kasim_RI amount:1100 to:Infom 

2018-01-17 09:39:35.3507 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Kasim_RI' ,1100 ,'Infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-17 09:39:35.4578 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:39:35.5402 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-17 09:39:35.7088 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-17 09:39:35.7148 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:39:35.7952 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-17 09:39:35.8738 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет 2784,00 

2018-01-17 09:39:35.8738 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Обнаружена команда мультитранзакции, будет добавлено несколько транзакция с делением суммы на целые части
Транзакция 64 успешно добавлена
Баланс пользователя @Kasim_RI составляет -3330,00
Баланс пользователя @Infom составляет 2784,00
 

2018-01-17 09:39:36.0469 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-17 09:39:36.0559 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 2730927 ,'private' ,'', 'Infom' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 2730927) 

2018-01-17 09:39:36.1389 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-17 09:39:36.1479 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 2730927 , 2730927, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 2730927 AND [user_id] = 2730927) 

2018-01-17 09:39:44.7991 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 2460 

2018-01-17 09:40:10.5812 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-17 09:40:10.5812 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:457 user_id:2730927 chat_id:2730927 username:Infom name: Ruslan Kasimov date: 1516171209 message:'/d' 

2018-01-17 09:40:10.6002 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-17 09:40:10.6002 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'Infom' 

2018-01-17 09:40:10.6172 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-17 09:40:10.7006 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-17 09:40:10.7836 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'Infom' GROUP BY to_user 
